"sys_loadingid","sys_cdc","sys_checksum","bestellungid","posid","produktid","spezlieferadrid","menge","preis"
3,C,0x88430acdd041553d2bdca957e954c3a79c681b9f5c836a6d54b0a459637eee80,217,543,102,,6,4.00
3,C,0x6d35425e063da87139689982ee65555ea574d6c14024c1c21fd55ca11245d536,218,544,101,,4,2.00
3,C,0x79095cb5335cfef10d55812abac2f666480a0e8a1bddcf71283bca7bbc238e54,218,545,65,53,2,4.50
3,C,0x5381391a6fc138bf25e073a22243ac7ea9b984aea31806c64050c4c62a00eeda,218,546,29,,3,1.50
3,C,0xa59c7d15dd974baaf0a1f72e90bbc1a625195cd26eeaae013717461a28970183,219,547,32,,3,5.00
3,C,0x352ca5badfc8c21054963509bde2310241461d5638e0ab6f5d9c0cc01291d6cc,219,548,124,,3,3.00
3,C,0x7ab4448b7cd5522976ff3c6f6780f4d1225723a13ab853a4d65ecb7efb70fba9,221,552,72,,3,2.00
3,C,0x03718f79b27e3f6cf148767fb27049f7bb855fb01cd4511503a651b3d8794768,221,553,39,,3,0.80
3,C,0xb4c0e677907cf4f5afa2029102faa0cc61ad210bf76724046f6ac12bfe2610f3,222,554,52,,3,4.00
3,C,0xa668f025da1838263c6dd170774aa8514a1f3fd0d7b0efa654839d41df6136a8,222,555,20,306,3,8.00
3,C,0x705ff6c3d365c0f9ee095cfd8872e639aab117f6432a977aa51756d96d7462a4,222,556,115,,3,4.50
3,C,0xf061afa31792b945bff48450f2ee62d43b44bf0f3ba1af7ae3a359cb7f4b442d,223,557,5,,7,5.00
3,C,0xe34f60e02d505f95cd823dd434db6b0106854ccccd0addf56bde21938a9e8d54,223,558,101,,6,2.00
3,C,0x44c5ac0c1f3c7800a4d1716c98797ce0df6c8891f1a576a9d7d7e5459f389682,224,559,121,,8,4.00
3,C,0x1ae1cad4dfe45ba3bbda6a14da7df1c1721cc5f9043296b2de6fc33f641b60fe,224,560,91,150,4,1.20
3,C,0xbc8b1f5adfd795e4825d124d27f30ad4e34c695421b78503420a60c82c45366a,224,561,61,,3,8.00
3,C,0xd4206564e49ecd969eab1425ed84e037c2dd915586fe47b357c6b93561c2159d,225,562,85,,6,1.00
3,C,0xf3c7bd2dcb309e4d71314a5d08c73b64474fa663c6978ac78018eea26441aaf0,225,563,56,,3,7.00
3,C,0xb7217466e02e7677d25a79dc1aa8e6b1596be917765b4c812cb7f315cfd527c8,226,564,83,,3,0.80
3,C,0xd885175844828b4a432403462a53e76ceff432f509be94a0212d7c22ea76b86b,226,565,55,,10,5.00
3,C,0xe9bff47284dc5ede4afa623a9c98aec18b2dacdda5ef52a4f3db951693f5be04,226,566,27,,3,2.00
3,C,0xa021fe8125a966beebbf26d946ce52afd6d9cb4c7df65bee59efe4c15a3c476f,227,567,58,,6,8.00
3,C,0x69f958c3797ec1818bff0ae3bd3c0274d2d1908b8bb19c6399c87a9cfc7c32cb,227,568,31,,8,2.00
3,C,0x696321957d6754c6e8ad8cf3049e99b026311756b6f0751522afe2a8ea451cb3,228,569,65,,3,4.50
3,C,0xb0621fc882b007b83157b1eb10dd23224aa3ad57eba7fbfd00979c728b3ca654,228,570,39,592,3,0.80
3,C,0xac17878be28b8ee46ffe80a7108e52bcba60d8763e35b31d6739204991160428,228,571,13,,3,4.50
3,C,0xeda2d5284aac3df56a90010b958ad64d428594bc8acba2da9f40f6ba042ce4cd,229,572,51,,3,2.00
3,C,0x372538a4f0bb7cb243ebb723bec49886fcd97bc10f3dfdcb07bb25bf0232cc30,229,573,26,,6,4.00
3,C,0xbfd2fe6b2bb3ccc93b8a5c71670b972579f8c877864d98abb0f047468988a3fa,230,574,67,,8,3.50
3,C,0xbd74a5c450adfe404f7f42710696edd10fdc14ec557a38b61a9ee3058f360666,230,575,43,203,10,2.30
3,C,0x3a742af07089a7735c77d98ac02d28208327dcad8810283f2a7148cf061b1532,230,576,19,,3,2.00
3,C,0xb70f962d4c81ac2542183cbb92996a10db6f1cf2e9a23b74dd050b3dd6aef4a5,231,577,64,,3,4.50
3,C,0xd5be917ed0358c0d6911f209f29329f3dbd71417e5790425079d3f8d0b5b202c,231,578,41,,6,1.20
3,C,0xe311b6367eba277207102a3f4c0ee1541c9fe8c602e1a556407d2d07b8f0df5e,232,579,89,,3,0.80
3,C,0xe1ef0919f3b4604e7d2ff4f3c97b213889344a3999303bf9c6102d239bafc31d,232,580,67,,4,3.50
3,C,0xff1d092ec18aeb5c5b0b9f36b1e073b063ea2e66f5ef0063766972657e994dc1,232,581,45,,3,2.00
3,C,0x2b875732506f25dbfd0b5c674c51cf9d0c8154c7cabbe621bcb5ddae9bf36ed3,233,582,97,,6,9.00
3,C,0x0261e548926c9cb9e1313372b5a150c82e08c1153eb0b332e1c77f61ef379756,233,583,76,,8,4.00
3,C,0x30bdd125cd54070402cf5ea7ae1d8230147bd16b941a868aa9898cca603b7c67,234,584,4,,3,5.00
3,C,0x0d11a974b44e289ec7b079242d1d9ce8068ddc65b93c772f3a985cbb4408b834,234,585,111,476,6,8.00
3,C,0xab604c103d5f5dc45c8a9f8427e2773927ecc328e63109074e2b8ea71b13df74,234,586,91,,3,1.20
3,C,0xcbddda99428946f2896ef88bfd888d0fe794b84e8745a2bd57b3aa69f4efdea0,235,587,23,,7,3.00
3,C,0x30bdd125cd54070402cf5ea7ae1d8230147bd16b941a868aa9898cca603b7c67,235,588,4,,3,5.00
3,C,0xbf1ec01ff863ff7d7df565d67b174d01d3bc440a613d26ee8caad6d23743186f,236,589,66,,3,3.00
3,C,0x4b1e76125e67e7761678695f0795a0b8917f25ba7d48eca2c99b09dd100d8ea8,236,590,48,24,3,4.50
3,C,0x8285b8ae8ab60f00aa736fd8a55967c639464828e2d0c6df1c0e8db79c662001,236,591,30,,3,4.00
3,C,0xb54e44cb930df860a7cb7583a9ca38ee2c4d7a80f37541f52833c5895896ac38,237,592,96,,3,8.00
3,C,0xcfc11f67da154426e6fafef931d2847ca6a01944951025c9e4ec53d4be921f97,237,593,79,,3,1.50
3,C,0xc219449584093961dfefb31f10eceb60847cb0b3b8fc12216f7aab52e9d6b127,238,594,21,,3,4.00
3,C,0x720a18df230e6ddfab068a5a2e4f310107bbe79e62bb71f58618ad4f038905e9,238,595,5,,2,5.00
3,C,0x80468fa46b957314cf3ec95cc2522d6a945e862331a2de3f5c99b158c13caad3,238,596,116,,4,3.00
3,C,0x06644218bc0914944dbff6b5e7427ca27b80d8678f8a44e47b7b1d22a459ae0f,239,597,62,,6,4.00
3,C,0x73dffeb534f223e06b53871d875cb79af897a991388045b63fa4a1fe3b82972d,239,598,47,,10,9.00
3,C,0x8e2fd4a77d3c1cc196b3a1788d525e3778b2e00794f5f893823496cb66ed4174,240,599,123,,3,3.00
3,C,0x312b71868c204be4ec599ed7c42b8147c6a83dfbb922c72e941c07dba7f89cec,240,600,109,654,3,3.00
3,C,0xff7a7e10ebad909646845fe2a103d6bc05a7a6a7cc3f4ea030c8a07853d65611,240,601,95,,3,2.00
3,C,0x7e1c7573b9b2dbab7e89fa703969cce43cdf9f0db481f61f167a6ce8590a43e0,241,602,48,,3,4.50
3,C,0x6855de11bca5d12e9cb47bd07cd62288beb3de18c36ed792b31d7038cded8bda,241,603,35,,9,1.00
3,C,0x9d77db0596388e6f36e1b2b66b339884f2267e763575c5e5e28c767637823b64,242,604,118,,8,6.00
3,C,0x5a71654df19d0c5d198bc3071e8bb4c9dd6185951cf7ffa31669fc5a397d248a,242,605,106,21,4,7.00
3,C,0x9de045d7e9254ff6625af05ebef620354681705f3127c24b803c043e72b05d86,242,606,94,,3,4.00
3,C,0x57d35ccfae3c0d0ac46368941fb913b7ec5770874756e049764057362c01416d,243,607,54,,6,5.00
3,C,0x3ddf6d680b30d454d02d07fdd0173df3345120151fc27d6af73ec698113bf2bd,243,608,43,,3,2.30
3,C,0x9f5bb0110c6b44e4d0ccdc5c6334bc37bee5d5511a587a8d9ed60a6739290fc7,244,609,6,,3,7.00
3,C,0x8e2fd4a77d3c1cc196b3a1788d525e3778b2e00794f5f893823496cb66ed4174,244,610,123,,3,3.00
3,C,0x86370659983b0d5af348357f6a2013a1bf1b35411d9076f495056a0a69403d1d,244,611,113,,4,4.50
3,C,0xd62cfc1ef929b10d6e3efcfaa6d722a0987d47a48d3e5165bcec67d0653a5ee8,245,612,80,,3,4.00
3,C,0x55b8026a19bef12468e8f436cd7ade5ee89e3a9582aa8673957feb2afc2c03cf,245,613,71,,7,4.00
3,C,0x6d7993b29531231df9f90f856dbaa4778a8e8f398c483f601fb1a723c744be18,246,614,41,,3,1.20
3,C,0xcef7a46c80122d55fa24203447096582b48b94fd0c7a3a923e9df919a326dd6d,246,615,33,74,6,0.80
3,C,0x36386b4afe9295a8d318cdfa5675dd37c1516ad429f74431ceba31b941a25176,246,616,25,,3,7.00
3,C,0x6bcbd3ac0947f996d63f47eb78c0f4cb309b4c214485f34b7d308d911cba668a,247,617,126,,6,4.00
3,C,0x6e144bbcb77bc206286eaa70071324a1b4f5811c0b5cdfe50490324fb63bf85a,247,618,119,,6,2.00
3,C,0xb54e44cb930df860a7cb7583a9ca38ee2c4d7a80f37541f52833c5895896ac38,248,619,96,,3,8.00
3,C,0x35bf4abb2ccc7fffe438afc2ff67f4b809c186509876059dcdb53722602c9853,248,620,90,175,3,1.00
3,C,0x7463e9511a988f27059490763add7a93d5dc2554b7b54b3112ac9da56ba09cd7,249,622,65,,6,4.50
3,C,0xca3b0ef5467bf47800779daee5ef34b4b9f00e247a9fc84eb390277cdbdffa19,249,623,60,,3,0.50
3,C,0x794c00ad84f8a887ebb570c6f55b7d05f127e37c252d6243854030732bb72270,250,624,44,,3,4.00
3,C,0x6620a9353804e69bb860eb965915409c9827867be81c5011a41379ab560931d7,250,625,40,,4,1.00
3,C,0x6d358745639c2d362d1591abd1e8d199ef5648108fdc3c2736da3c3634f8a97b,250,626,36,,3,0.50
3,C,0xaae7dccc8871f2574c2d7e324eda0709eab471fe7a1c4eecf7b861e7a126a653,251,627,24,,3,3.00
3,C,0xc219449584093961dfefb31f10eceb60847cb0b3b8fc12216f7aab52e9d6b127,251,628,21,,3,4.00
3,C,0x7e34697ad4062a2a70035b93db8806f19f8c816e3d516ce82d9dcc5e9608e792,252,629,12,,3,4.00
3,C,0xbc6d521230699cde34c5a4a4c41b71759b5ec5cdeb67cb2cfb72f591d927974d,252,630,10,360,3,0.50
3,C,0x74418f1b5aa9c88e6c10136e211939fd092b1ef5c3d087612667ba124bb0314c,252,631,8,,3,8.00
3,C,0xa98c9b8a1de55df9b21dcf5d84cf9b63d745edec1c415b6d1e91c7fdb47ba7c5,253,632,3,,3,5.00
3,C,0x57dbe5565e8b20aa634c934065acc99afde7f3953379cf9f3979737c08e0524e,253,633,2,,6,4.00
3,C,0xd44d568325d18038e0bb83acbf3ac679ffed7205ee1fb24a74d6d66bf6fe5a89,254,634,1,,8,2.00
3,C,0x1f42a31185347e69e72556b8ece24cf528bb1fdeb193d055656a8afe44e5c62b,254,635,1,101,10,2.00
3,C,0x9deafd3040c84776bd9993cb46ebf221e7d145a3e91bfd296a1a5db3d26b07a4,254,636,1,,3,2.00
3,C,0x57dbe5565e8b20aa634c934065acc99afde7f3953379cf9f3979737c08e0524e,255,637,2,,6,4.00
3,C,0x550364de22e9739f246c9dbfb1298894b3d5ddbc3af320efa6817958bfb968d8,255,638,3,,6,5.00
3,C,0x74418f1b5aa9c88e6c10136e211939fd092b1ef5c3d087612667ba124bb0314c,256,639,8,,3,8.00
3,C,0x952e0968c2b5893e076b386dfbfad0f899afcdfdf7672f41c1cb0739848db8b8,256,640,10,,4,0.50
3,C,0x7e34697ad4062a2a70035b93db8806f19f8c816e3d516ce82d9dcc5e9608e792,256,641,12,,3,4.00
3,C,0x515251de2f03a0547f57e2e6352d6ab6ea81a4b388872dee71f34c1213d12deb,257,642,21,,6,4.00
3,C,0xaae7dccc8871f2574c2d7e324eda0709eab471fe7a1c4eecf7b861e7a126a653,257,643,24,,3,3.00
3,C,0x6d358745639c2d362d1591abd1e8d199ef5648108fdc3c2736da3c3634f8a97b,258,644,36,,3,0.50
3,C,0x0f74e4f9ba8426231b5c8e2f2d1328cee6ae8568449035ebf5bb4195a52f60e6,258,645,40,622,3,1.00
3,C,0x794c00ad84f8a887ebb570c6f55b7d05f127e37c252d6243854030732bb72270,258,646,44,,3,4.00
3,C,0xca3b0ef5467bf47800779daee5ef34b4b9f00e247a9fc84eb390277cdbdffa19,259,647,60,,3,0.50
3,C,0x696321957d6754c6e8ad8cf3049e99b026311756b6f0751522afe2a8ea451cb3,259,648,65,,3,4.50
3,C,0x21806e934cb2192f5d992d48a4b5698424a6a52f456d2df6ba57f8fa9af83f24,260,650,90,2,3,1.00
3,C,0xb54e44cb930df860a7cb7583a9ca38ee2c4d7a80f37541f52833c5895896ac38,260,651,96,,3,8.00
3,C,0xac3aa53ec09d6da3d30fca98eed9ec87dc08ba8970c6a17c0c0d4b4b428c0514,261,652,119,,3,2.00
3,C,0x6bcbd3ac0947f996d63f47eb78c0f4cb309b4c214485f34b7d308d911cba668a,261,653,126,,6,4.00
3,C,0x36386b4afe9295a8d318cdfa5675dd37c1516ad429f74431ceba31b941a25176,262,654,25,,3,7.00
3,C,0x69d7e8e22fc030352006428b686f11d588af3de47e2a8d007fcb45155d2aa66e,262,655,33,,6,0.80
3,C,0xf7f52acd3bbb6ad7a2916b2403a691ecee82bcd146233f69e6d508da5c0cdd35,262,656,41,,4,1.20
3,C,0x53da2a984e3b6eb210b3ff0e31707a3d93b030e8fdb3ba5e847619cc2be9a6c2,263,657,71,,9,4.00
3,C,0x9dd39980ff944b97af2c2ac490c88c8c924bcddf65f9fbdb279c5bfb98a3ca0b,263,658,80,,4,4.00
3,C,0x156a2bc4f1a67e60f1c2287337c1d6246cb068b817b040eb84b80fc57999f40a,264,659,113,,3,4.50
3,C,0x5e88d3ccc4f76b4005bb5d8bb60c8fc0dca5ca4a12bd5f464ce723243f98e449,264,660,123,224,3,3.00
3,C,0x9f5bb0110c6b44e4d0ccdc5c6334bc37bee5d5511a587a8d9ed60a6739290fc7,264,661,6,,3,7.00
3,C,0x707774dd2373bd8cac6cafdeeb7759ea47f7093327cdd37b374cb6f0945558ec,265,662,43,,2,2.30
3,C,0x57d35ccfae3c0d0ac46368941fb913b7ec5770874756e049764057362c01416d,265,663,54,,6,5.00
3,C,0xf703e36652469c839aea9fb4f8e31fa46a8f5d2e06b42f87f2e1b82071417198,266,664,94,,8,4.00
3,C,0xaf6975ee8f578b8a4496a69c221299a2bc90775df375c1234dbefdb5937887f1,266,665,106,81,4,7.00
3,C,0x42c6422ec790ef9e1ac1d9500abdf9bcb91fb82141278b5355a92d5bf99edcbd,266,666,118,,3,6.00
3,C,0x531bf8e907346e3690c50e8d42c51a440e2929911eefc85dd7a7de0db4a162ee,267,667,35,,3,1.00
3,C,0x7e1c7573b9b2dbab7e89fa703969cce43cdf9f0db481f61f167a6ce8590a43e0,267,668,48,,3,4.50
3,C,0xff7a7e10ebad909646845fe2a103d6bc05a7a6a7cc3f4ea030c8a07853d65611,268,669,95,,3,2.00
3,C,0x236c6d7c31efdf83106b5e0aea58f3ccf7c2c42457d2b53f0a13cd15b7416fef,268,670,109,,4,3.00
3,C,0x8e2fd4a77d3c1cc196b3a1788d525e3778b2e00794f5f893823496cb66ed4174,268,671,123,,3,3.00
3,C,0xf56e36ad834ee4e1fb6e178a2bbff82a832270094bcca7877a653b7e6911272d,269,672,47,,3,9.00
3,C,0x21a3099a80452869287a3b9cb61606cfde04cb0718e274c743010846b84f7730,269,673,62,,10,4.00
3,C,0x9d23069f76a8461dd06b26ffa512a39e1c4954c06f1c29a06f8cbdc56e613b3a,270,674,116,,3,3.00
3,C,0xbf606b6ea2604fb0432ca721559d27298c27ecb7f74a708124631b4e4a61f56c,270,675,5,221,6,5.00
3,C,0xc219449584093961dfefb31f10eceb60847cb0b3b8fc12216f7aab52e9d6b127,270,676,21,,3,4.00
3,C,0x4c6122af8e2b12cebb0f959ded5ed77681da83d8cf88ea7f1a8c5a2da5ced9c6,271,677,79,,5,1.50
3,C,0xb54e44cb930df860a7cb7583a9ca38ee2c4d7a80f37541f52833c5895896ac38,271,678,96,,3,8.00
3,C,0x8285b8ae8ab60f00aa736fd8a55967c639464828e2d0c6df1c0e8db79c662001,272,679,30,,3,4.00
3,C,0x41c63c52042d7f06064b2ba4e51f0da1187ab4dcc65cb61bb97fa9ac444eca16,272,680,48,208,3,4.50
3,C,0xbf1ec01ff863ff7d7df565d67b174d01d3bc440a613d26ee8caad6d23743186f,272,681,66,,3,3.00
3,C,0x30bdd125cd54070402cf5ea7ae1d8230147bd16b941a868aa9898cca603b7c67,273,682,4,,3,5.00
3,C,0xd083828b4683334222ba6d9da1977f4859839e9d355eb200fad21948ed31f3e3,273,683,23,,9,3.00
3,C,0xab604c103d5f5dc45c8a9f8427e2773927ecc328e63109074e2b8ea71b13df74,274,684,91,,3,1.20
3,C,0x2fad53a3d253f8afa3a379d3ddcc93beb7c26c2c518e716fd577d4fdf2b0a338,274,685,111,,6,8.00
3,C,0x4207786644d38545047cd9040239d4d3fdaf7c063e8e16395e17f186857a5ab0,274,686,4,,8,5.00
3,C,0x27d1e775a08a8fab76a95e1748f7ea2c544731a01ce8ba413ec672116d55f5c0,275,687,76,,3,4.00
3,C,0xdd41894dd7640d4ea6c5c0d96ceb063838a71386c26373f00cf81893628942c2,275,688,97,,8,9.00
3,C,0xff1d092ec18aeb5c5b0b9f36b1e073b063ea2e66f5ef0063766972657e994dc1,276,689,45,,3,2.00
3,C,0xe4328cadabb28ca8b0ad0a51f677c04af9d6d67f1dac7ba311b30452d109654a,276,690,67,596,3,3.50
3,C,0xe311b6367eba277207102a3f4c0ee1541c9fe8c602e1a556407d2d07b8f0df5e,276,691,89,,3,0.80
3,C,0xf7f52acd3bbb6ad7a2916b2403a691ecee82bcd146233f69e6d508da5c0cdd35,277,692,41,,4,1.20
3,C,0xb70f962d4c81ac2542183cbb92996a10db6f1cf2e9a23b74dd050b3dd6aef4a5,277,693,64,,3,4.50
3,C,0x429589e66df92e755333ba65589e3cabbd62b9b5b8fa7c362e74c2e6fb65b331,278,694,19,,8,2.00
3,C,0x0f6a0af5c002202dc59cc26c26d6b21b0329eb7f5bf6beaa88e37c423a670c1d,278,695,43,113,10,2.30
3,C,0xbbb6025841db3fcae26de51b1333576a47f11ec8892c1760b3b73423f78e25dd,278,696,67,,3,3.50
3,C,0x372538a4f0bb7cb243ebb723bec49886fcd97bc10f3dfdcb07bb25bf0232cc30,279,697,26,,6,4.00
3,C,0x91171d70d462ad8eec5bbf2bdf557b1dc5aa3dce88abcd90e975b14250ab64b3,279,698,51,,6,2.00
3,C,0xac17878be28b8ee46ffe80a7108e52bcba60d8763e35b31d6739204991160428,280,699,13,,3,4.50
3,C,0x03718f79b27e3f6cf148767fb27049f7bb855fb01cd4511503a651b3d8794768,280,700,39,,3,0.80
3,C,0xa323ea75e1d616aaedfa7bbb3c51ed25fc70c2a950ab3a53203856bda00290d9,280,701,65,,4,4.50
3,C,0xf7610d3e0f4dd08180c9f453423a0742ad93368b4f31939747bb368e209238cc,281,702,31,,6,2.00
3,C,0xae742dd18e0e136cae4e254bba7dba5b276522b1ef6657726349398c8692dbcb,281,703,58,,2,8.00
3,C,0xe9bff47284dc5ede4afa623a9c98aec18b2dacdda5ef52a4f3db951693f5be04,282,704,27,,3,2.00
3,C,0xc66e96c4940e5f4f7ce9bafa843202326a04c1a950a6dc30c16fa7c3dadb7c68,282,705,55,373,6,5.00
3,C,0xb7217466e02e7677d25a79dc1aa8e6b1596be917765b4c812cb7f315cfd527c8,282,706,83,,3,0.80
3,C,0xd61683804acbd72cc92da5183d64ae02a24f5d3cf7a34f8988c582b997b258c3,283,707,56,,4,7.00
3,C,0x4b2dd71d2126fb2883d169c625dd5e23db53abe2fa063ea09e6a5cb7dac2abb6,283,708,85,,3,1.00
3,C,0x979c46ed19ed2c6625a0972325ceab25bcd28260f9a0e42ac240cc1500ffab8c,284,709,61,,8,8.00
3,C,0x02cdf781fd1b8ebdfcd2b8baf8ea9e7003109289d79b3da143ca21e8113bc363,284,710,91,264,4,1.20
3,C,0x391415e89240bcfddc0dd32af15ac27cd720e96bdf6a235c17ced0f9d618c1f6,284,711,121,,3,4.00
3,C,0xa02665fcd5038572d1a546746aae0ab1768aab46dba7faf7027ec2145a6e04ad,285,712,101,,3,2.00
3,C,0xdadda701317243916597bac09c5bc90fa242f334b8a44d03b9099595fe348df4,285,713,5,,9,5.00
3,C,0x705ff6c3d365c0f9ee095cfd8872e639aab117f6432a977aa51756d96d7462a4,286,714,115,,3,4.50
3,C,0xebada0403cf6d97938b8ec7a0c5bf1cc826c6d66d26923a28ebda28577f34618,286,715,20,,8,8.00
3,C,0xafaaa83b778a81abb4331403df69e09841663c150d924b492745697a26bdbba0,286,716,52,,8,4.00
3,C,0xee515597f2f56bdd437fff661b9eff2b4d0399636ffa3bc3add229f651916930,287,717,39,,9,0.80
3,C,0x7ab4448b7cd5522976ff3c6f6780f4d1225723a13ab853a4d65ecb7efb70fba9,287,718,72,,3,2.00
3,C,0x53ca482647baa88b65343cfc450a526adf62025981b139f3ad55c94ed14ffe8f,288,719,62,,3,4.00
3,C,0x37140412f992017b99920a8f4c831bf8705d451bf2a9c89d6f0ec0e31f6f278f,288,720,96,694,3,8.00
3,C,0xa98c9b8a1de55df9b21dcf5d84cf9b63d745edec1c415b6d1e91c7fdb47ba7c5,288,721,3,,3,5.00
3,C,0xff984e26033446e82077d691ec797ee62cb66db01056e1c71662550502d5cb21,289,722,124,,8,3.00
3,C,0xa59c7d15dd974baaf0a1f72e90bbc1a625195cd26eeaae013717461a28970183,289,723,32,,3,5.00
3,C,0x521a0cd428594d366833f692e8253b8343e63eb81b58b9f51e92ee31aab5ffb5,290,724,29,,4,1.50
3,C,0x308d2541e051c49ef0e19cd74c58a76c0ee53327b21a329016bfbcc00a59593b,290,725,65,80,2,4.50
3,C,0xa02665fcd5038572d1a546746aae0ab1768aab46dba7faf7027ec2145a6e04ad,290,726,101,,3,2.00
3,C,0x88430acdd041553d2bdca957e954c3a79c681b9f5c836a6d54b0a459637eee80,291,727,102,,6,4.00
3,C,0x7e34697ad4062a2a70035b93db8806f19f8c816e3d516ce82d9dcc5e9608e792,291,728,12,,3,4.00
3,C,0x0d341c9f82a5de47d9d9be661579142a82e9a921ef2c910426c59949070d788c,292,729,16,,3,3.00
3,C,0xa10dd7ee14590e7be3c8d2c679571c465d9403411cbd2537d25a9f4cb38986f1,292,730,54,,3,5.00
3,C,0x2667130bd7652eb02329d8d07a051b90479c1e0c9a059af2c568ac6dcbb96c49,292,731,92,,4,2.40
3,C,0x5aba67b903fc41eb8bd5ebe3c466b75f766fc096dbd505dc7d08327af13f4ec1,293,732,100,,3,5.60
3,C,0x7e34697ad4062a2a70035b93db8806f19f8c816e3d516ce82d9dcc5e9608e792,293,733,12,,3,4.00
3,C,0xead231979718c0146e45212fffa555a647d8170a89da66122108f7fc8f6e4e69,294,734,23,,3,3.00
3,C,0x15549735c200034fee038c339195b73f5eed0a4b803387724c8ccf4fa0fe005d,294,735,63,386,6,4.50
3,C,0xe47cbef936357c5e2132dfdc964884637f4d20411e239e65e94733b0ee174a90,294,736,103,,3,5.00
3,C,0x77423d8ea432aaefb8379e705657374c41b3c7e239cedecd0b07317f963a7ff5,295,737,118,,2,6.00
3,C,0xa59c7d15dd974baaf0a1f72e90bbc1a625195cd26eeaae013717461a28970183,295,738,32,,3,5.00
3,C,0xcc43136ee9e855c2ab9ea7c015b8bd194a1c63e65285a2e794afe8842e8030a0,296,739,50,,4,5.60
3,C,0x43898648dc1f12adf5c1037f2a203838208a9a5d718faaff945ca1cb361868ce,296,740,92,37,8,2.40
3,C,0xd32f1ea7945237d01077b94c4865abcb6ddf609c4930598cf10c9e8509fc50ea,296,741,7,,3,8.00
3,C,0x31f60090851c5b15ef56f11a4e93ba20f32928ab923d101e65ea02c7ac44a5c7,297,742,29,,6,1.50
3,C,0x7ab4448b7cd5522976ff3c6f6780f4d1225723a13ab853a4d65ecb7efb70fba9,297,743,72,,3,2.00
3,C,0x13dc1d87aa0b0b7d43cf0c1de7409a1e3554e7d692cbe303f9f2e6187e1c7d84,298,744,97,,3,9.00
3,C,0x2bd2c5f272637785c359b697fd43bebd69309dc75a62dc3d90f933aaa063ef0b,298,745,14,,8,4.50
3,C,0x5b8875b98672a9dc39c427865c305ee37761c08649531b4c0cd3ef5f017bb1e1,298,746,58,,8,8.00
3,C,0xc59d3381557c01e09e08b2f9e97fab8221698c159d82661556d88c2d40b3bf7c,299,747,87,,3,0.50
3,C,0xd260b667df2c3003197fb53f2d0b19e1164c8630d0e4d687ac3dc7c5557c7821,299,748,5,,4,5.00
3,C,0xdd92d38de5935353a0177c1c9e751d2d10f13964c7487081ee83b2566334a331,300,749,37,,3,0.50
3,C,0x55f94cebe45a48e8bc1c185f47ebe6854516935534a4cdc73137b207b9b1a0f5,300,750,83,408,3,0.80
3,C,0x3909a71c447ed689d216ef52dff71c630d55ab889fca86797a99441f0c69c95f,300,751,2,,3,4.00
3,C,0x98fda8ed6661eeacf5b90115892c835b2d253613f5a6a565c52f3a0b6166b8a0,301,752,38,,4,0.50
3,C,0xd4a047f963a4d0307c379ff53a741bb1a13e82321c8101e5f76a367264bc8352,301,753,85,,9,1.00
3,C,0xff984e26033446e82077d691ec797ee62cb66db01056e1c71662550502d5cb21,302,754,124,,8,3.00
3,C,0x4c8ee1bcf09131da745b527e3036ce22fef21ed7edf7a7fedbfa686cef9a7b45,302,755,45,253,6,2.00
3,C,0xaf85694822dbf1ecb08c2e1f73487c3ac03dc8d12b79c6da2685af6a83c82dcb,302,756,93,,3,2.30
3,C,0x951db176c9e6da58ac173b464b895248acfb14d5914c96bf28a0991f8774f3c8,303,757,9,,3,3.00
3,C,0x0b95de102c4932a76bc31250caee80c057e754308f76f480d83f6e6382c26222,303,758,58,,3,8.00
3,C,0x3990e4a7bedb0737de4bc290d2e82d45645e646cffa9df27d118377a817a91b8,304,759,104,,3,5.00
3,C,0xe9bff47284dc5ede4afa623a9c98aec18b2dacdda5ef52a4f3db951693f5be04,304,760,27,,3,2.00
3,C,0x385ebc273f512e1bb3716315d77a4463635284bdccca3f8c30b11bb71ea5162f,304,761,77,,4,2.00
3,C,0xc6ef4b624ddfc8ed2552c063c48309ebbc18aef998beca5534441f06cbde9f58,305,762,1,,6,2.00
3,C,0x0343aa9ca57c04af490d059ca9eb3943e5c3e2df18fcd041cec63949f0e2b323,305,763,51,,9,2.00
3,C,0x3990e4a7bedb0737de4bc290d2e82d45645e646cffa9df27d118377a817a91b8,306,764,104,,3,5.00
3,C,0x8f7208600ea58ebbb6d95bb8308b3e88646d0c4ede1d32038091d1e4d5d7f6f0,306,765,29,351,6,1.50
3,C,0x2fd3bab42cc8dd8d278d4ca9e29369f0c386aca03b18114f8ec3bd54be5f1c9b,306,766,81,,3,2.00
3,C,0xaa1fa5f17cf555a0ce3e4eb4a98206a271b2e7ba0737f8249e59083f2de2bf6b,307,767,11,,7,8.00
3,C,0xb70f962d4c81ac2542183cbb92996a10db6f1cf2e9a23b74dd050b3dd6aef4a5,307,768,64,,3,4.50
3,C,0xff984e26033446e82077d691ec797ee62cb66db01056e1c71662550502d5cb21,308,769,124,,8,3.00
3,C,0x36d23524975d868ca8d399e5e1de913d9d20c38ac6ace2c2120765bdd5bdff32,308,770,51,584,3,2.00
3,C,0x0968f47532559b3167d9c574c41c5f21617266d7e8edd5fe232974149dd6296f,308,771,105,,3,5.00
3,C,0x016575f50cdccc6088248d913c86e72e9a95241b1d5ddb28c42f054d989030c5,309,772,42,,3,2.40
